Gene,Reliability,Locations
ENSG00000181472,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000181481,Approved,{'Vesicles'}
ENSG00000181513,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000181541,Enhanced,{'Nucleoplasm'}
ENSG00000181555,Approved,"{'Cytosol', 'Nuclear speckles'}"
ENSG00000181577,Approved,{'Nucleoli fibrillar center'}
ENSG00000181610,Supported,"{'Mitochondria', 'Nuclear membrane'}"
ENSG00000181625,Approved,{'Nucleoplasm'}
ENSG00000181634,Approved,"{'Nuclear membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000181638,Approved,"{'Plasma membrane', 'Nucleoli', 'Nucleoplasm'}"
ENSG00000181666,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000181690,Supported,"{'Nucleoplasm', 'Cytosol', 'Nuclear speckles', 'Centrosome'}"
ENSG00000181704,Approved,{'Vesicles'}
ENSG00000181722,Enhanced,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000181754,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000181788,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000181789,Supported,"{'Golgi apparatus', 'Cytosol', 'Nucleoplasm'}"
ENSG00000181817,Supported,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000181826,Supported,"{'Plasma membrane', 'Microtubules'}"
ENSG00000181827,Approved,"{'Nuclear membrane', 'Nucleoplasm'}"
ENSG00000181830,Supported,{'Golgi apparatus'}
ENSG00000181852,Approved,"{'Nuclear bodies', 'Midbody ring', 'Nucleoplasm'}"
ENSG00000181873,Supported,{'Mitochondria'}
ENSG00000181885,Approved,"{'Cell Junctions', 'Vesicles'}"
ENSG00000181894,Approved,"{'Nuclear membrane', 'Nucleoplasm'}"
ENSG00000181904,Supported,{'Nucleoplasm'}
ENSG00000181924,Approved,"{'Mitochondria', 'Nucleoli fibrillar center', 'Nucleoplasm'}"
ENSG00000181929,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000181938,Enhanced,{'Nucleoplasm'}
ENSG00000181982,Approved,{'Nucleoli'}
ENSG00000181991,Supported,{'Mitochondria'}
ENSG00000182010,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000182013,Approved,"{'Nuclear bodies', 'Cytosol', 'Nucleoplasm'}"
ENSG00000182022,Approved,"{'Cytosol', 'Centrosome'}"
ENSG00000182054,Supported,{'Mitochondria'}
ENSG00000182087,Approved,"{'Endoplasmic reticulum', 'Nuclear speckles'}"
ENSG00000182095,Supported,"{'Mitochondria', 'Nuclear membrane', 'Cytosol', 'Nucleoplasm'}"
ENSG00000182103,Approved,"{'Mitochondria', 'Nuclear membrane'}"
ENSG00000182108,Approved,"{'Cytosol', 'Nuclear speckles'}"
ENSG00000182117,Supported,{'Nuclear bodies'}
ENSG00000182118,Approved,"{'Vesicles', 'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000182132,Approved,{'Vesicles'}
ENSG00000182134,Approved,"{'Cytosol', 'Centrosome'}"
ENSG00000182149,Supported,{'Vesicles'}
ENSG00000182150,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182154,Supported,{'Mitochondria'}
ENSG00000182158,Supported,"{'Endoplasmic reticulum', 'Nucleoplasm'}"
ENSG00000182175,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182179,Approved,"{'Vesicles', 'Cytosol', 'Nucleoplasm'}"
ENSG00000182180,Supported,"{'Mitochondria', 'Cytosol'}"
ENSG00000182185,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000182195,Supported,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000182199,Enhanced,"{'Mitochondria', 'Microtubules'}"
ENSG00000182208,Supported,"{'Nucleoli', 'Cytosol', 'Nucleoplasm'}"
ENSG00000182224,Approved,"{'Nucleoli', 'Golgi apparatus'}"
ENSG00000182247,Approved,{'Nucleoplasm'}
ENSG00000182253,Supported,{'Intermediate filaments'}
ENSG00000182261,Approved,"{'Nuclear membrane', 'Nucleoplasm'}"
ENSG00000182263,Approved,"{'Plasma membrane', 'Nucleoplasm', 'Cell Junctions', 'Vesicles', 'Cytosol'}"
ENSG00000182271,Approved,{'Mitochondria'}
ENSG00000182272,Approved,"{'Cytokinetic bridge', 'Mitotic spindle', 'Microtubules', 'Nucleoplasm'}"
ENSG00000182287,Supported,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000182318,Approved,"{'Plasma membrane', 'Actin filaments', 'Cytosol'}"
ENSG00000182324,Approved,{'Nucleoli'}
ENSG00000182325,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000182326,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182327,Approved,{'Vesicles'}
ENSG00000182362,Approved,{'Nucleoplasm'}
ENSG00000182378,Approved,{'Cytosol'}
ENSG00000182400,Approved,{'Endoplasmic reticulum'}
ENSG00000182405,Approved,"{'Centrosome', 'Nucleoplasm'}"
ENSG00000182446,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182463,Approved,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000182472,Approved,"{'Focal adhesion sites', 'Nucleoplasm'}"
ENSG00000182473,Approved,"{'Plasma membrane', 'Vesicles', 'Cytosol'}"
ENSG00000182481,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182492,Approved,"{'Endoplasmic reticulum', 'Golgi apparatus'}"
ENSG00000182504,Supported,"{'Cytosol', 'Centriolar satellite'}"
ENSG00000182511,Approved,"{'Vesicles', 'Cytosol', 'Nucleoplasm'}"
ENSG00000182512,Supported,{'Mitochondria'}
ENSG00000182533,Approved,"{'Plasma membrane', 'Vesicles'}"
ENSG00000182534,Enhanced,{'Endoplasmic reticulum'}
ENSG00000182541,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182551,Supported,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000182552,Approved,{'Intermediate filaments'}
ENSG00000182568,Supported,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000182578,Supported,"{'Plasma membrane', 'Vesicles'}"
ENSG00000182585,Approved,"{'Vesicles', 'Cytosol', 'Nucleoplasm'}"
ENSG00000182600,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000182606,Approved,"{'Endoplasmic reticulum', 'Nucleoplasm'}"
ENSG00000182621,Approved,{'Plasma membrane'}
ENSG00000182636,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182670,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000182674,Approved,"{'Plasma membrane', 'Nucleoli', 'Midbody'}"
ENSG00000182685,Approved,"{'Actin filaments', 'Nucleoplasm'}"
ENSG00000182700,Approved,{'Vesicles'}
ENSG00000182704,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000182712,Supported,{'Mitochondria'}
ENSG00000182718,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000182732,Approved,{'Nucleoplasm'}
ENSG00000182742,Supported,"{'Centrosome', 'Nucleoplasm'}"
ENSG00000182747,Approved,{'Centriolar satellite'}
ENSG00000182749,Approved,{'Cytosol'}
ENSG00000182768,Supported,"{'Cytokinetic bridge', 'Mitochondria', 'Nucleoplasm'}"
ENSG00000182774,Approved,"{'Nucleoli', 'Endoplasmic reticulum', 'Cytosol'}"
ENSG00000182782,Supported,{'Cell Junctions'}
ENSG00000182793,Approved,{'Cytosol'}
ENSG00000182795,Enhanced,"{'Plasma membrane', 'Cytosol'}"
ENSG00000182809,Approved,"{'Plasma membrane', 'Nucleoli', 'Nucleoplasm'}"
ENSG00000182810,Supported,"{'Mitochondria', 'Cytosol', 'Nucleoli'}"
ENSG00000182827,Supported,{'Golgi apparatus'}
ENSG00000182831,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000182836,Approved,{'Golgi apparatus'}
ENSG00000182858,Approved,{'Endoplasmic reticulum'}
ENSG00000182866,Approved,{'Golgi apparatus'}
ENSG00000182870,Approved,{'Vesicles'}
ENSG00000182871,Approved,{'Golgi apparatus'}
ENSG00000182872,Enhanced,{'Nuclear speckles'}
ENSG00000182890,Supported,{'Mitochondria'}
ENSG00000182898,Approved,"{'Nucleoli', 'Nuclear membrane'}"
ENSG00000182901,Supported,"{'Mitochondria', 'Cytosol'}"
ENSG00000182903,Approved,"{'Cytosol', 'Centriolar satellite'}"
ENSG00000182916,Supported,{'Nucleoplasm'}
ENSG00000182919,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000182923,Approved,{'Nucleoplasm'}
ENSG00000182944,Enhanced,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000182957,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182973,Approved,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000182979,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000182985,Supported,{'Cell Junctions'}
ENSG00000182993,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183011,Supported,{'Nucleoplasm'}
ENSG00000183020,Supported,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000183023,Supported,"{'Plasma membrane', 'Nucleoplasm'}"
ENSG00000183036,Approved,"{'Nucleoli fibrillar center', 'Nucleoplasm'}"
ENSG00000183044,Supported,{'Mitochondria'}
ENSG00000183048,Supported,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000183049,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183060,Approved,"{'Actin filaments', 'Cytosol'}"
ENSG00000183067,Approved,{'Focal adhesion sites'}
ENSG00000183072,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183077,Approved,{'Mitochondria'}
ENSG00000183087,Approved,"{'Cytosol', 'Centriolar satellite'}"
ENSG00000183098,Approved,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000183111,Approved,{'Cytosol'}
ENSG00000183114,Approved,{'Cytosol'}
ENSG00000183117,Approved,{'Vesicles'}
ENSG00000183128,Approved,{'Nucleoplasm'}
ENSG00000183137,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000183155,Approved,"{'Cytokinetic bridge', 'Microtubules'}"
ENSG00000183161,Supported,{'Nucleoplasm'}
ENSG00000183172,Supported,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000183186,Approved,{'Vesicles'}
ENSG00000183207,Supported,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000183208,Approved,{'Cytosol'}
ENSG00000183248,Approved,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000183255,Supported,{'Nucleoplasm'}
ENSG00000183258,Supported,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000183260,Approved,{'Nucleoplasm'}
ENSG00000183283,Supported,{'Nuclear speckles'}
ENSG00000183287,Supported,"{'Plasma membrane', 'Cytosol'}"
ENSG00000183291,Approved,"{'Nucleoli', 'Cytosol'}"
ENSG00000183307,Approved,"{'Plasma membrane', 'Vesicles', 'Nucleoplasm'}"
ENSG00000183309,Approved,{'Nucleoplasm'}
ENSG00000183337,Enhanced,{'Nucleoplasm'}
ENSG00000183340,Approved,"{'Cytokinetic bridge', 'Nucleoplasm'}"
ENSG00000183346,Approved,"{'Centrosome', 'Cytosol', 'Nucleoplasm'}"
ENSG00000183354,Approved,"{'Vesicles', 'Cytosol', 'Nucleoplasm'}"
ENSG00000183386,Approved,{'Nucleoplasm'}
ENSG00000183397,Approved,"{'Plasma membrane', 'Endoplasmic reticulum', 'Cytosol'}"
ENSG00000183401,Approved,"{'Nuclear bodies', 'Cytosol', 'Nucleoplasm'}"
ENSG00000183423,Approved,"{'Mitochondria', 'Cytosol', 'Nucleoplasm'}"
ENSG00000183426,Approved,{'Nucleoplasm'}
ENSG00000183431,Supported,"{'Nuclear speckles', 'Nucleoplasm'}"
ENSG00000183439,Approved,"{'Endoplasmic reticulum', 'Nucleoli fibrillar center'}"
ENSG00000183474,Approved,{'Nuclear speckles'}
ENSG00000183475,Approved,"{'Vesicles', 'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000183495,Supported,{'Nucleoplasm'}
ENSG00000183496,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183508,Approved,{'Nucleoplasm'}
ENSG00000183513,Supported,{'Mitochondria'}
ENSG00000183520,Approved,{'Nucleoplasm'}
ENSG00000183527,Approved,"{'Golgi apparatus', 'Cytosol', 'Nucleoplasm'}"
ENSG00000183530,Approved,{'Nucleoplasm'}
ENSG00000183570,Approved,"{'Mitochondria', 'Vesicles', 'Nucleoplasm'}"
ENSG00000183576,Approved,{'Mitochondria'}
ENSG00000183578,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183615,Approved,{'Actin filaments'}
ENSG00000183617,Approved,{'Mitochondria'}
ENSG00000183621,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183624,Approved,{'Nucleoplasm'}
ENSG00000183647,Approved,{'Vesicles'}
ENSG00000183648,Supported,{'Mitochondria'}
ENSG00000183655,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183665,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000183671,Supported,"{'Plasma membrane', 'Vesicles', 'Nucleoplasm'}"
ENSG00000183684,Enhanced,{'Nuclear speckles'}
ENSG00000183688,Approved,"{'Plasma membrane', 'Actin filaments', 'Cytosol'}"
ENSG00000183690,Approved,"{'Plasma membrane', 'Nucleoli fibrillar center', 'Nucleoplasm'}"
ENSG00000183696,Enhanced,{'Nucleoplasm'}
ENSG00000183718,Approved,"{'Intermediate filaments', 'Nucleoli'}"
ENSG00000183722,Approved,{'Nucleoli'}
ENSG00000183723,Approved,"{'Plasma membrane', 'Vesicles', 'Golgi apparatus'}"
ENSG00000183726,Approved,"{'Plasma membrane', 'Actin filaments', 'Cytosol'}"
ENSG00000183735,Enhanced,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000183741,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000183742,Approved,{'Mitochondria'}
ENSG00000183751,Enhanced,{'Nucleoli'}
ENSG00000183762,Approved,"{'Nuclear bodies', 'Cytosol', 'Nucleoplasm'}"
ENSG00000183763,Supported,"{'Plasma membrane', 'Cytosol'}"
ENSG00000183765,Supported,"{'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000183770,Supported,"{'Cytokinetic bridge', 'Nucleoplasm'}"
ENSG00000183773,Approved,{'Mitochondria'}
ENSG00000183775,Approved,{'Nuclear speckles'}
ENSG00000183780,Approved,"{'Nucleoli', 'Golgi apparatus'}"
ENSG00000183783,Approved,{'Vesicles'}
ENSG00000183785,Supported,{'Microtubules'}
ENSG00000183793,Approved,{'Nucleoplasm'}
ENSG00000183808,Approved,{'Nucleoplasm'}
ENSG00000183813,Supported,{'Plasma membrane'}
ENSG00000183814,Supported,{'Nucleoplasm'}
ENSG00000183826,Approved,{'Nucleoplasm'}
ENSG00000183828,Approved,"{'Nucleoli', 'Microtubules'}"
ENSG00000183831,Approved,"{'Plasma membrane', 'Cytosol', 'Centrosome'}"
ENSG00000183844,Approved,{'Vesicles'}
ENSG00000183856,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000183864,Approved,{'Cytosol'}
ENSG00000183873,Supported,"{'Plasma membrane', 'Nucleoli', 'Nucleoplasm'}"
ENSG00000183876,Approved,{'Golgi apparatus'}
ENSG00000183878,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000183888,Approved,{'Nucleoplasm'}
ENSG00000183889,Approved,{'Nucleoplasm'}
ENSG00000183891,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000183914,Approved,{'Microtubules'}
ENSG00000183943,Supported,{'Nucleoplasm'}
ENSG00000183955,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000183960,Supported,{'Plasma membrane'}
ENSG00000183963,Supported,"{'Actin filaments', 'Nucleoplasm'}"
ENSG00000183978,Supported,{'Mitochondria'}
ENSG00000184005,Enhanced,{'Nucleoplasm'}
ENSG00000184012,Supported,{'Cell Junctions'}
ENSG00000184014,Approved,"{'Vesicles', 'Golgi apparatus'}"
ENSG00000184047,Enhanced,{'Mitochondria'}
ENSG00000184058,Approved,"{'Cytoplasmic bodies', 'Nuclear bodies'}"
ENSG00000184083,Approved,{'Nuclear speckles'}
ENSG00000184110,Supported,{'Cytosol'}
ENSG00000184162,Supported,{'Nucleoplasm'}
ENSG00000184163,Approved,{'Vesicles'}
ENSG00000184178,Approved,{'Nucleoplasm'}
ENSG00000184182,Approved,{'Cytosol'}
ENSG00000184194,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000184203,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184207,Approved,{'Nuclear bodies'}
ENSG00000184208,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000184209,Approved,{'Nucleoli'}
ENSG00000184216,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184220,Approved,"{'Mitochondria', 'Nuclear membrane', 'Nucleoli', 'Nucleoplasm'}"
ENSG00000184226,Approved,"{'Centrosome', 'Nucleoplasm'}"
ENSG00000184227,Approved,{'Mitochondria'}
ENSG00000184232,Approved,{'Nucleoplasm'}
ENSG00000184254,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184258,Approved,"{'Centrosome', 'Golgi apparatus', 'Nucleoplasm'}"
ENSG00000184270,Approved,{'Nucleoplasm'}
ENSG00000184271,Supported,{'Nuclear bodies'}
ENSG00000184277,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184281,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184292,Supported,"{'Plasma membrane', 'Nucleoli', 'Vesicles'}"
ENSG00000184293,Supported,{'Plasma membrane'}
ENSG00000184302,Approved,{'Nucleoplasm'}
ENSG00000184304,Supported,"{'Plasma membrane', 'Cytosol'}"
ENSG00000184307,Approved,{'Nucleoplasm'}
ENSG00000184347,Supported,{'Cell Junctions'}
ENSG00000184349,Approved,"{'Vesicles', 'Cytosol'}"
ENSG00000184357,Supported,{'Nucleoplasm'}
ENSG00000184363,Enhanced,"{'Cell Junctions', 'Nucleoplasm'}"
ENSG00000184368,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184371,Supported,{'Plasma membrane'}
ENSG00000184378,Approved,{'Nucleoplasm'}
ENSG00000184381,Approved,"{'Cytosol', 'Centriolar satellite'}"
ENSG00000184384,Supported,"{'Nuclear bodies', 'Cytosol', 'Nucleoplasm'}"
ENSG00000184402,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184428,Supported,{'Mitochondria'}
ENSG00000184432,Approved,{'Cytosol'}
ENSG00000184436,Approved,"{'Vesicles', 'Nucleoplasm'}"
ENSG00000184445,Supported,"{'Plasma membrane', 'Cytosol'}"
ENSG00000184451,Supported,{'Endoplasmic reticulum'}
ENSG00000184465,Enhanced,{'Nucleoplasm'}
ENSG00000184470,Supported,"{'Mitochondria', 'Cytosol'}"
ENSG00000184481,Supported,"{'Cytosol', 'Nuclear speckles'}"
ENSG00000184486,Supported,{'Nucleoplasm'}
ENSG00000184492,Approved,{'Nucleoplasm'}
ENSG00000184497,Approved,{'Nucleoplasm'}
ENSG00000184508,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184517,Approved,{'Nucleoplasm'}
ENSG00000184524,Approved,{'Mitochondria'}
ENSG00000184545,Approved,{'Cytosol'}
ENSG00000184557,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000184564,Supported,{'Plasma membrane'}
ENSG00000184575,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184584,Supported,{'Cytosol'}
ENSG00000184588,Approved,"{'Golgi apparatus', 'Cytosol'}"
ENSG00000184602,Approved,{'Cytosol'}
ENSG00000184613,Approved,{'Vesicles'}
ENSG00000184619,Approved,{'Nucleoplasm'}
ENSG00000184634,Approved,{'Nucleoplasm'}
ENSG00000184640,Enhanced,{'Actin filaments'}
ENSG00000184659,Approved,{'Nucleoplasm'}
ENSG00000184661,Enhanced,{'Nucleoplasm'}
ENSG00000184672,Approved,{'Nucleoplasm'}
ENSG00000184675,Supported,"{'Plasma membrane', 'Nuclear bodies', 'Vesicles'}"
ENSG00000184677,Approved,{'Nucleoplasm'}
ENSG00000184678,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184702,Approved,"{'Actin filaments', 'Cytosol', 'Nucleoplasm'}"
ENSG00000184708,Enhanced,{'Vesicles'}
ENSG00000184709,Supported,"{'Plasma membrane', 'Nucleoli fibrillar center'}"
ENSG00000184735,Supported,"{'Nucleoli', 'Cytosol', 'Nucleoplasm'}"
ENSG00000184743,Enhanced,{'Endoplasmic reticulum'}
ENSG00000184752,Supported,{'Mitochondria'}
ENSG00000184792,Approved,{'Cytosol'}
ENSG00000184831,Approved,"{'Mitochondria', 'Cytosol'}"
ENSG00000184838,Approved,"{'Midbody', 'Cytosol', 'Nucleoplasm'}"
ENSG00000184857,Approved,{'Cell Junctions'}
ENSG00000184863,Approved,{'Nucleoplasm'}
ENSG00000184867,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000184887,Approved,{'Nucleoplasm'}
ENSG00000184897,Enhanced,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000184898,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000184900,Enhanced,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000184903,Approved,{'Mitochondria'}
ENSG00000184905,Approved,"{'Cytosol', 'Nuclear speckles'}"
ENSG00000184916,Supported,"{'Vesicles', 'Cytosol'}"
ENSG00000184922,Approved,{'Cytosol'}
ENSG00000184923,Approved,{'Nuclear bodies'}
ENSG00000184924,Approved,{'Nucleoplasm'}
ENSG00000184937,Enhanced,{'Nucleoplasm'}
ENSG00000184939,Supported,"{'Plasma membrane', 'Vesicles', 'Centrosome'}"
ENSG00000184967,Supported,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000184979,Approved,{'Cytosol'}
ENSG00000184985,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000184986,Approved,{'Cytosol'}
ENSG00000184990,Supported,{'Nucleoplasm'}
ENSG00000184992,Approved,"{'Mitochondria', 'Nucleoplasm'}"
ENSG00000185000,Approved,"{'Nucleoli', 'Endoplasmic reticulum'}"
ENSG00000185008,Approved,"{'Centriolar satellite', 'Nucleoplasm'}"
ENSG00000185019,Approved,{'Nucleoplasm'}
ENSG00000185022,Approved,{'Nucleoplasm'}
ENSG00000185024,Approved,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000185028,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185033,Approved,"{'Cell Junctions', 'Vesicles', 'Nucleoplasm'}"
ENSG00000185043,Supported,"{'Plasma membrane', 'Nucleoplasm'}"
ENSG00000185046,Supported,"{'Plasma membrane', 'Vesicles', 'Cytosol'}"
ENSG00000185049,Enhanced,"{'Nuclear bodies', 'Nucleoplasm'}"
ENSG00000185085,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185088,Supported,"{'Nucleoli', 'Endoplasmic reticulum', 'Cytosol'}"
ENSG00000185090,Approved,{'Golgi apparatus'}
ENSG00000185104,Enhanced,{'Nucleoplasm'}
ENSG00000185112,Approved,{'Vesicles'}
ENSG00000185122,Supported,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185130,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185133,Approved,"{'Nucleoli', 'Cytosol'}"
ENSG00000185155,Approved,{'Nucleoplasm'}
ENSG00000185158,Approved,{'Cytosol'}
ENSG00000185163,Approved,"{'Nucleoli', 'Cytosol', 'Nucleoplasm'}"
ENSG00000185187,Approved,"{'Nucleoli fibrillar center', 'Cytosol'}"
ENSG00000185189,Approved,{'Cytosol'}
ENSG00000185215,Approved,"{'Nuclear membrane', 'Golgi apparatus', 'Cytosol', 'Nucleoplasm'}"
ENSG00000185219,Approved,"{'Mitochondria', 'Cytosol', 'Nucleoplasm'}"
ENSG00000185220,Supported,{'Vesicles'}
ENSG00000185222,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185236,Approved,"{'Vesicles', 'Centriolar satellite'}"
ENSG00000185246,Approved,{'Nucleoplasm'}
ENSG00000185247,Supported,"{'Nuclear bodies', 'Cytosol', 'Nucleoplasm'}"
ENSG00000185250,Approved,"{'Golgi apparatus', 'Cytosol', 'Nucleoplasm'}"
ENSG00000185252,Supported,"{'Actin filaments', 'Nucleoplasm'}"
ENSG00000185272,Supported,{'Nucleoplasm'}
ENSG00000185278,Approved,"{'Nucleoli fibrillar center', 'Cytosol', 'Nucleoplasm'}"
ENSG00000185298,Supported,{'Nucleoli'}
ENSG00000185304,Approved,"{'Nuclear membrane', 'Vesicles'}"
ENSG00000185305,Approved,"{'Plasma membrane', 'Cell Junctions', 'Golgi apparatus'}"
ENSG00000185324,Supported,{'Nucleoplasm'}
ENSG00000185338,Supported,"{'Cytoplasmic bodies', 'Nucleoplasm'}"
ENSG00000185339,Approved,{'Cytosol'}
ENSG00000185340,Approved,"{'Plasma membrane', 'Cell Junctions'}"
ENSG00000185344,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000185345,Supported,"{'Cytosol', 'Nuclear speckles'}"
ENSG00000185347,Approved,"{'Golgi apparatus', 'Cytosol', 'Nucleoplasm'}"
ENSG00000185352,Approved,"{'Plasma membrane', 'Nuclear membrane', 'Actin filaments', 'Nucleoplasm'}"
ENSG00000185359,Enhanced,"{'Lysosomes', 'Cytosol', 'Endosomes'}"
ENSG00000185386,Approved,{'Mitochondria'}
ENSG00000185404,Approved,{'Nucleoplasm'}
ENSG00000185418,Approved,{'Cytosol'}
ENSG00000185420,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185432,Supported,{'Lipid droplets'}
ENSG00000185436,Approved,{'Cytosol'}
ENSG00000185437,Approved,"{'Plasma membrane', 'Cytosol'}"
ENSG00000185442,Approved,{'Intermediate filaments'}
ENSG00000185453,Approved,{'Nucleoplasm'}
ENSG00000185475,Enhanced,{'Nuclear speckles'}
ENSG00000185477,Approved,"{'Nucleoli', 'Nucleoplasm'}"
ENSG00000185479,Approved,{'Intermediate filaments'}
ENSG00000185480,Supported,{'Nucleoplasm'}
ENSG00000185482,Enhanced,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185483,Approved,{'Microtubules'}
ENSG00000185499,Supported,{'Plasma membrane'}
ENSG00000185504,Supported,{'Nucleoplasm'}
ENSG00000185507,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185513,Supported,{'Nucleoplasm'}
ENSG00000185515,Supported,{'Nucleoplasm'}
ENSG00000185519,Approved,"{'Intermediate filaments', 'Nucleoli', 'Cytosol'}"
ENSG00000185522,Approved,{'Cytoplasmic bodies'}
ENSG00000185532,Approved,"{'Vesicles', 'Cytosol'}"
ENSG00000185551,Approved,"{'Cytosol', 'Nucleoplasm'}"
ENSG00000185559,Approved,{'Golgi apparatus'}
ENSG00000185561,Approved,"{'Nucleoli', 'Vesicles'}"
ENSG00000185565,Enhanced,{'Cytosol'}
ENSG00000185567,Enhanced,"{'Plasma membrane', 'Cytosol'}"
ENSG00000185585,Approved,"{'Cytosol', 'Nucleoplasm'}"
